datetime,S&P 500,Nasdaq,US 10Y,VIX,BTCUSD,DVOL
2024-10-31 01:30:00,5813.66,20387.6997,4.3,20.11,71817.56,57.73
2024-10-31 19:30:00,5736.92,20010.3367,4.313,21.31,71282.6,59.93
2024-10-31 20:30:00,5728.0,19966.1559,4.313,22.28,70721.36,59.23
2024-10-31 21:30:00,5732.33,19956.5905,4.284,23.07,70573.63,59.02
2024-10-31 22:30:00,5728.9,19938.5357,4.268,22.63,70333.42,58.9
2024-10-31 23:30:00,5721.82,19906.0142,4.27,22.75,70740.51,58.25
2024-11-01 00:30:00,5728.56,19948.304,4.274,23.13,70566.82,58.16
2024-11-01 01:30:00,5705.44,19890.4155,4.284,22.7,69963.39,58.01
2024-11-01 19:30:00,5771.4,20144.8463,4.297,21.56,71149.22,58.72
2024-11-01 20:30:00,5769.72,20161.1063,4.325,21.33,71258.6,59.66
2024-11-01 21:30:00,5751.46,20100.0555,4.341,21.49,69364.48,59.74
2024-11-01 22:30:00,5754.44,20123.7882,4.345,21.57,69905.99,59.8
2024-11-01 23:30:00,5736.84,20040.6491,4.353,22.1,69552.21,59.5
2024-11-02 00:30:00,5735.3,20039.9747,4.369,22.16,69099.91,59.28
2024-11-02 01:30:00,5728.81,20033.1418,4.382,22.1,69211.34,59.05
2024-11-04 20:30:00,5737.51,20062.9776,4.277,22.93,68358.01,63.23
2024-11-04 21:30:00,5728.02,20062.2356,4.301,22.22,68612.35,62.89
2024-11-04 22:30:00,5716.29,19993.4097,4.297,22.45,67708.93,62.67
2024-11-04 23:30:00,5722.03,20020.3015,4.325,22.26,67794.73,61.93
2024-11-05 00:30:00,5720.68,20017.2434,4.309,22.11,67604.68,62.04
2024-11-05 01:30:00,5718.87,19999.7746,4.313,21.91,67799.08,61.79
2024-11-05 02:30:00,5712.68,19963.6024,4.293,22.23,67279.04,62.3
2024-11-05 20:30:00,5756.86,20151.6322,4.364,21.2,69957.01,62.79
2024-11-05 21:30:00,5764.47,20180.916,4.362,20.44,69620.92,62.93
2024-11-05 22:30:00,5773.74,20230.8979,4.351,20.3,70178.9,62.93
2024-11-05 23:30:00,5770.71,20204.4752,4.321,20.34,69955.78,63.24
2024-11-06 00:30:00,5771.44,20200.6516,4.313,20.7,70242.64,62.81
2024-11-06 01:30:00,5774.15,20214.8242,4.281,20.6,68997.73,63.39
2024-11-06 02:30:00,5782.77,20227.4564,4.281,20.67,69439.54,63.87
2024-11-06 20:30:00,5905.24,20675.6302,4.453,15.74,73699.36,55.69
2024-11-06 21:30:00,5897.97,20653.0896,4.453,16.16,74396.58,55.39
2024-11-06 22:30:00,5904.64,20675.479,4.431,16.1,74398.22,55.29
2024-11-06 23:30:00,5919.31,20735.4137,4.41,16.22,74504.53,55.37
2024-11-07 00:30:00,5922.38,20761.3482,4.441,16.26,75349.21,56.09
2024-11-07 01:30:00,5928.4,20779.0487,4.431,16.39,75966.43,55.82
2024-11-07 02:30:00,5929.03,20781.334,4.433,16.62,76221.57,56.0
2024-11-07 20:30:00,5960.41,20993.2922,4.363,15.39,74871.04,53.32
2024-11-07 21:30:00,5963.69,21036.2604,4.367,15.33,76175.16,54.08
2024-11-07 22:30:00,5969.89,21059.2683,4.351,15.25,75997.61,54.26
2024-11-07 23:30:00,5965.94,21054.1711,4.347,15.16,76372.09,53.99
2024-11-08 00:30:00,5965.28,21066.629,4.359,15.21,76679.56,54.14
2024-11-08 01:30:00,5978.8,21112.5165,4.324,15.25,76638.99,53.9
2024-11-08 02:30:00,5973.09,21101.5664,4.332,15.29,76599.9,54.22
2024-11-08 20:30:00,5989.57,21084.1514,4.271,14.91,75816.41,50.12
2024-11-08 21:30:00,5996.45,21099.6406,4.3,14.82,76516.29,50.63
2024-11-08 22:30:00,5993.18,21090.9027,4.312,14.78,75984.09,50.79
